/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/CodigoParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/NomeParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/NomeCompletoParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/SexoParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/FormaTratamento;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/SiglaPartidoParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/CodigoMandato;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/UfParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/DescricaoParticipacao;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/PrimeiraLegislaturaDoMandato/NumeroLegislatura;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/PrimeiraLegislaturaDoMandato/DataInicio;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/PrimeiraLegislaturaDoMandato/DataFim;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/SegundaLegislaturaDoMandato/NumeroLegislatura;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/SegundaLegislaturaDoMandato/DataInicio;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/SegundaLegislaturaDoMandato/DataFim;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Titular/DescricaoParticipacao;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Titular/CodigoParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Titular/NomeParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Suplentes/Suplente/DescricaoParticipacao;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Suplentes/Suplente/CodigoParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Suplentes/Suplente/NomeParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/CodigoPublicoNaLegAtual;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlFotoParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlPaginaParlamentar;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/UrlPaginaParticular;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/EmailParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/CodigoExercicio;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/DataInicio;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/DataFim;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/SiglaCausaAfastamento;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/DescricaoCausaAfastamento;/Servico/Parlamentares/Parlamentar/IdentificacaoParlamentar/UfParlamentar;/Servico/Parlamentares/Parlamentar/Mandatos/Mandato/Exercicios/Exercicio/DataLeitura
"5535";"Telmário Mota";"Telmário Mota de Oliveira";"Masculino";"Senador ";"PROS";"498";"RR";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;"814";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5535.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5535";"http://www.telmariomota.com.br/";"sen.telmariomota@senado.leg.br";"2752";"2015-02-01";"2016-12-14";"LSP";"Licença Saúde-Particular";;
"5535";"Telmário Mota";"Telmário Mota de Oliveira";"Masculino";"Senador ";"PROS";"498";"RR";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;"814";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5535.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5535";"http://www.telmariomota.com.br/";"sen.telmariomota@senado.leg.br";;;;;;;
"5629";"Theodorico Bezerra Netto";"Theodorico Bezerra Netto";"Masculino";"Senador ";"PCdoB";"510";"RN";"2º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"3713";"Fátima Bezerra";"1º Suplente";"5627";"Jean-Paul Prates";;;;;;;;;;;;
"5619";"Thieres Pinto";"Thieres Pinto de Mesquita Filho";"Masculino";"Senador ";"PTB";"498";"RR";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"5535";"Telmário Mota";"2º Suplente";"5621";"Rudson Leite";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5619.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5619";;"sen.thierespinto@senado.leg.br";"2851";"2018-05-30";"2018-06-04";"LSP";"Licença Saúde-Particular";;
"5619";"Thieres Pinto";"Thieres Pinto de Mesquita Filho";"Masculino";"Senador ";"PTB";"498";"RR";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"5535";"Telmário Mota";"2º Suplente";"5621";"Rudson Leite";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5619.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5619";;"sen.thierespinto@senado.leg.br";"2805";"2016-12-15";"2017-04-12";"RET";"Retorno do titular";;
"5619";"Thieres Pinto";"Thieres Pinto de Mesquita Filho";"Masculino";"Senador ";"PTB";"498";"RR";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"5535";"Telmário Mota";"2º Suplente";"5621";"Rudson Leite";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5619.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5619";;"sen.thierespinto@senado.leg.br";;;;;;;
"438";"Tilden Santiago";"Tilden José Santiago";"Masculino";"Senador ";"PSB";"435";"MG";"2º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"391";"Aécio Neves";"1º Suplente";"5148";"Elmiro Alves do Nascimento";;;;;;;;;;;;
"4949";"Tomás Correia";"Tomás Guilherme Correia";"Masculino";"Senador ";"MDB";"453";"RO";"1º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"3372";"Valdir Raupp";"2º Suplente";"4951";"Manoel Angelo Chagas";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4949.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4949";;"tomas.correia@senador.leg.br";"2667";"2012-07-17";"2012-11-14";"RET";"Retorno do titular";;"2012-07-17"
"5068";"Tânia Cristina Magalhães Bastos e Silva";"Tânia Cristina Magalhães Bastos e Silva";"Masculino";"Senador ";"REPUBLICANOS";"480";"RJ";"2º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"3366";"Marcelo Crivella";"1º Suplente";"4767";"Eduardo Lopes";;;;;;;;;;;;
"5420";"Ubiraci Picanço";"Ubiraci Picanço";"Masculino";"Senador ";;"490";"AP";"2º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"3394";"João Capiberibe";"1º Suplente";"5418";"Ivanci Magno";;;;;;;;;;;;
"375";"Valdir Ganzer";"Valdir Ganzer";"Masculino";"Senador ";"PT";"507";"PA";"1º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"374";"Paulo Rocha";"2º Suplente";"5599";"Pastor Ibanes Taveira";;;;;;;;;;;;
"3372";"Valdir Raupp";"Valdir Raupp de Matos";"Masculino";"Senador ";"MDB";"453";"RO";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"1º Suplente";"4949";"Tomás Correia";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3372.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/3372";;"valdir.raupp@senador.leg.br";;;;;;;
"3372";"Valdir Raupp";"Valdir Raupp de Matos";"Masculino";"Senador ";"MDB";"453";"RO";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"2º Suplente";"4951";"Manoel Angelo Chagas";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3372.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/3372";;"valdir.raupp@senador.leg.br";;;;;;;
"3372";"Valdir Raupp";"Valdir Raupp de Matos";"Masculino";"Senador ";"MDB";"453";"RO";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3372.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/3372";;"valdir.raupp@senador.leg.br";"2678";"2012-11-15";"2019-01-31";"TER";"Término do mandato";;
"3372";"Valdir Raupp";"Valdir Raupp de Matos";"Masculino";"Senador ";"MDB";"453";"RO";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3372.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/3372";;"valdir.raupp@senador.leg.br";"2625";"2011-02-01";"2012-07-13";"LSP";"Licença Saúde-Particular";;
"3372";"Valdir Raupp";"Valdir Raupp de Matos";"Masculino";"Senador ";"MDB";"453";"RO";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3372.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/3372";;"valdir.raupp@senador.leg.br";;;;;;;
"5130";"Valério Djalma Cavalcanti Marinho";"Valério Djalma Cavalcanti Marinho";"Masculino";"Senador ";"PSDB";"481";"RN";"2º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"40";"José Agripino";"1º Suplente";"3593";"João Faustino";;;;;;;;;;;;
"558";"Vanessa Grazziotin";"Vanessa Grazziotin";"Feminino";"Senadora ";"PCdoB";"437";"AM";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"1º Suplente";"553";"Francisco Garcia";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador558.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/558";;"vanessa.grazziotin@senadora.leg.br";;;;;;;
"558";"Vanessa Grazziotin";"Vanessa Grazziotin";"Feminino";"Senadora ";"PCdoB";"437";"AM";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"2º Suplente";"5042";"Alzira Ferreira Barros";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador558.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/558";;"vanessa.grazziotin@senadora.leg.br";;;;;;;
"558";"Vanessa Grazziotin";"Vanessa Grazziotin";"Feminino";"Senadora ";"PCdoB";"437";"AM";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador558.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/558";;"vanessa.grazziotin@senadora.leg.br";"2626";"2011-02-01";"2019-01-31";"TER";"Término do mandato";;
"5084";"Veridiana Maria Tonini";"Veridiana Maria Tonini";"Masculino";"Senador ";"PT";"449";"RS";"1º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"825";"Paulo Paim";"2º Suplente";"5088";"Gilberto Corazza";;;;;;;;;;;;
"4763";"Vicentinho Alves";"Vicente Alves de Oliveira";"Masculino";"Senador ";"PL";"451";"TO";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"1º Suplente";"5166";"João Costa";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4763.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4763";;"vicentinho.alves@senador.leg.br";;;;;;;
"4763";"Vicentinho Alves";"Vicente Alves de Oliveira";"Masculino";"Senador ";"PL";"451";"TO";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"2º Suplente";"5170";"Agimiro Dias da Costa";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4763.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4763";;"vicentinho.alves@senador.leg.br";;;;;;;
"4763";"Vicentinho Alves";"Vicente Alves de Oliveira";"Masculino";"Senador ";"PL";"451";"TO";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4763.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4763";;"vicentinho.alves@senador.leg.br";"2688";"2013-04-23";"2019-01-31";"TER";"Término do mandato";;
"4763";"Vicentinho Alves";"Vicente Alves de Oliveira";"Masculino";"Senador ";"PL";"451";"TO";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4763.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4763";;"vicentinho.alves@senador.leg.br";"2681";"2013-01-30";"2013-02-01";"AFO";"Afastamento do exercício";;"2013-01-30"
"4763";"Vicentinho Alves";"Vicente Alves de Oliveira";"Masculino";"Senador ";"PL";"451";"TO";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4763.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4763";;"vicentinho.alves@senador.leg.br";"2627";"2011-02-01";"2012-10-16";"AFO";"Afastamento do exercício";;"2012-10-17"
"4763";"Vicentinho Alves";"Vicente Alves de Oliveira";"Masculino";"Senador ";"PL";"451";"TO";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4763.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4763";;"vicentinho.alves@senador.leg.br";;;;;;;
"4786";"Virginio de Carvalho";"Virginio José de Carvalho Neto";"Masculino";"Senador ";"DEM";"517";"SE";"2º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"1023";"Maria do Carmo Alves";"1º Suplente";"5635";"Ricardo Franco";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4786.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4786";;"virginio.carvalho@senador.leg.br";"2967";"2021-07-16";"2021-08-04";"RET";"Retorno do titular";;
"4786";"Virginio de Carvalho";"Virginio José de Carvalho Neto";"Masculino";"Senador ";"DEM";"517";"SE";"2º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"1023";"Maria do Carmo Alves";"1º Suplente";"5635";"Ricardo Franco";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4786.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4786";;"virginio.carvalho@senador.leg.br";"2804";"2016-10-16";"2016-12-31";"RET";"Retorno do titular";;
"4786";"Virginio de Carvalho";"Virginio José de Carvalho Neto";"Masculino";"Senador ";"DEM";"517";"SE";"2º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"1023";"Maria do Carmo Alves";"1º Suplente";"5635";"Ricardo Franco";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4786.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4786";;"virginio.carvalho@senador.leg.br";;;;;;;
"4645";"Vital do Rêgo";"Vital do Rêgo Filho";"Masculino";"Senador ";"MDB";"440";"PB";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"1º Suplente";"2207";"Raimundo Lira";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4645.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4645";;"vital.rego@senador.leg.br";;;;;;;
"4645";"Vital do Rêgo";"Vital do Rêgo Filho";"Masculino";"Senador ";"MDB";"440";"PB";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"2º Suplente";"5168";"Aristavora de Souza Santos";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4645.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4645";;"vital.rego@senador.leg.br";;;;;;;
"4645";"Vital do Rêgo";"Vital do Rêgo Filho";"Masculino";"Senador ";"MDB";"440";"PB";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4645.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/4645";;"vital.rego@senador.leg.br";"2628";"2011-02-01";"2014-12-22";"REN";"Renúncia";;
"791";"Vivaldo Barbosa";"Vivaldo Vieira Barbosa";"Masculino";"Senador ";"PSB";"509";"RJ";"2º Suplente";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";"Titular";"5322";"Romário";"1º Suplente";"5613";"João Batista Lemos";;;;;;;;;;;;
"5082";"Waldemir Catanho de Sena Júnior";"Waldemir Catanho de Sena Júnior";"Masculino";"Senador ";"PT";"450";"CE";"1º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"612";"Eunício Oliveira";"2º Suplente";"5086";"Miguel Dias de Souza";;;;;;;;;;;;
"1176";"Waldemir Moka";"Waldemir Moka Miranda de Britto";"Masculino";"Senador ";"MDB";"446";"MS";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"1º Suplente";"5124";"Maria Antonieta Amorim dos Santos";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1176.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1176";;"waldemir.moka@senador.leg.br";;;;;;;
"1176";"Waldemir Moka";"Waldemir Moka Miranda de Britto";"Masculino";"Senador ";"MDB";"446";"MS";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"2º Suplente";"5128";"Gino Jose Ferreira";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1176.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1176";;"waldemir.moka@senador.leg.br";;;;;;;
"1176";"Waldemir Moka";"Waldemir Moka Miranda de Britto";"Masculino";"Senador ";"MDB";"446";"MS";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1176.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1176";;"waldemir.moka@senador.leg.br";"2629";"2011-02-01";"2019-01-31";"TER";"Término do mandato";;
"604";"Walter Pinheiro";"Walter de Freitas Pinheiro";"Masculino";"Senador ";"S/Partido";"454";"BA";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"1º Suplente";"5052";"Roberto Muniz";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador604.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/604";;"pinheiro@senador.leg.br";;;;;;;
"604";"Walter Pinheiro";"Walter de Freitas Pinheiro";"Masculino";"Senador ";"S/Partido";"454";"BA";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"2º Suplente";"5056";"Silvia Nascimento Cardoso dos Santos Cerqueira";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador604.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/604";;"pinheiro@senador.leg.br";;;;;;;
"604";"Walter Pinheiro";"Walter de Freitas Pinheiro";"Masculino";"Senador ";"S/Partido";"454";"BA";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador604.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/604";;"pinheiro@senador.leg.br";"2871";"2018-10-31";"2019-01-31";"TER";"Término do mandato";;
"604";"Walter Pinheiro";"Walter de Freitas Pinheiro";"Masculino";"Senador ";"S/Partido";"454";"BA";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador604.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/604";;"pinheiro@senador.leg.br";"2832";"2017-10-17";"2017-10-18";"AFO";"Afastamento do exercício";;"2017-10-18"
"604";"Walter Pinheiro";"Walter de Freitas Pinheiro";"Masculino";"Senador ";"S/Partido";"454";"BA";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador604.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/604";;"pinheiro@senador.leg.br";"2630";"2011-02-01";"2016-06-03";"AFO";"Afastamento do exercício";;"2016-06-03"
"604";"Walter Pinheiro";"Walter de Freitas Pinheiro";"Masculino";"Senador ";"S/Partido";"454";"BA";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador604.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/604";;"pinheiro@senador.leg.br";;;;;;;
"5016";"Wellington Dias";"José Wellington Barroso de Araujo Dias";"Masculino";"Senador ";"PT";"488";"PI";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"1º Suplente";"5182";"Regina Sousa";"880";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5016.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5016";;"wellington.dias@senador.leg.br";;;;;;;
"5016";"Wellington Dias";"José Wellington Barroso de Araujo Dias";"Masculino";"Senador ";"PT";"488";"PI";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"2º Suplente";"5184";"Zé Santana";"880";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5016.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5016";;"wellington.dias@senador.leg.br";;;;;;;
"5016";"Wellington Dias";"José Wellington Barroso de Araujo Dias";"Masculino";"Senador ";"PT";"488";"PI";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;"880";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5016.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5016";;"wellington.dias@senador.leg.br";"2631";"2011-02-01";"2015-01-01";"REN";"Renúncia";;
"1173";"Wellington Fagundes";"Wellington Antonio Fagundes";"Masculino";"Senador ";"PL";"506";"MT";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"1º Suplente";"4885";"Jorge Yanai";"842";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1173.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1173";;"sen.wellingtonfagundes@senado.leg.br";;;;;;;
"1173";"Wellington Fagundes";"Wellington Antonio Fagundes";"Masculino";"Senador ";"PL";"506";"MT";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;"2º Suplente";"5591";"Manoel Motta";"842";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1173.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1173";;"sen.wellingtonfagundes@senado.leg.br";;;;;;;
"1173";"Wellington Fagundes";"Wellington Antonio Fagundes";"Masculino";"Senador ";"PL";"506";"MT";"Titular";"55";"2015-02-01";"2019-01-31";"56";"2019-02-01";"2023-01-31";;;;;;;"842";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1173.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/1173";;"sen.wellingtonfagundes@senado.leg.br";"2753";"2015-02-01";"2023-01-31";"TER";"Término do mandato";;
"5096";"Wilmar Lacerda";"Wilmar Lacerda";"Masculino";"Senador ";"PDT";"452";"DF";"1º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"3398";"Cristovam Buarque";"2º Suplente";"5098";"Roberto Wagner Monteiro";;;;;;;;;;;;
"3811";"Wilson Santiago";"José Wilson Santiago";"Masculino";"Senador ";"REPUBLICANOS";"479";"PB";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"1º Suplente";"710";"Marcondes Gadelha";"138";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3811.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/3811";"https://www.camara.leg.br/deputados/74044";"dep.wilsonsantiago@camara.leg.br";;;;;;"PB";
"3811";"Wilson Santiago";"José Wilson Santiago";"Masculino";"Senador ";"REPUBLICANOS";"479";"PB";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;"2º Suplente";"5172";"Sanny Japiassú dos Santos";"138";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3811.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/3811";"https://www.camara.leg.br/deputados/74044";"dep.wilsonsantiago@camara.leg.br";;;;;;"PB";
"3811";"Wilson Santiago";"José Wilson Santiago";"Masculino";"Senador ";"REPUBLICANOS";"479";"PB";"Titular";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";;;;;;;"138";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3811.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/3811";"https://www.camara.leg.br/deputados/74044";"dep.wilsonsantiago@camara.leg.br";"2632";"2011-02-01";"2011-11-07";"TER";"Término do mandato";"PB";
"3597";"Wirlande da Luz";"Wirlande Santos da Luz";"Masculino";"Senador ";"MDB";"460";"RR";"1º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"73";"Romero Jucá";"2º Suplente";"5074";"Sander Fraxe Salomao";;"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3597.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/3597";;"wirlande@senador.leg.br";"2789";"2016-05-17";"2016-05-23";"RET";"Retorno do titular";;
"5144";"Zeze Perrella";"José Perrella de Oliveira Costa";"Masculino";"Senador ";"MDB";"441";"MG";"1º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"1754";"Itamar Franco";"2º Suplente";"5146";"Elaine Matozinhos Ribeiro";"992";"http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5144.jpg";"http://www25.senado.leg.br/web/senadores/senador/-/perfil/5144";;"zeze.perrella@senador.leg.br";"2643";"2011-07-11";"2019-01-31";"TER";"Término do mandato";;
"5118";"Zonir Freitas Tetila";"Zonir Freitas Tetila";"Masculino";"Senador ";"PT";"447";"MS";"2º Suplente";"54";"2011-02-01";"2015-01-31";"55";"2015-02-01";"2019-01-31";"Titular";"3360";"Delcídio do Amaral";"1º Suplente";"5116";"Pedro Chaves";;;;;;;;;;;;
